metric,n_neighbors,pp@cat_encoder,pp@decomposition,pp@featuregen,pp@featureselector,pp@scaler,weights,p,pp@kernel_pca_kernel,pp@kernel_pca_n_components,pp@poly_degree,pp@selectp_percentile,pp@std_with_std,anchor_size,score
minkowski,32,onehot,ka_rbf,none,selectp,none,distance,10,linear,0.25,2,87,True,8192,0.14550000000000002
minkowski,32,onehot,ka_rbf,none,selectp,none,distance,10,linear,0.25,2,87,True,11585,0.11340000000000003
minkowski,32,onehot,ka_rbf,none,selectp,none,distance,10,linear,0.25,2,87,True,16000,0.08909999999999998
minkowski,33,ordinal,agglomerator,none,selectp,minmax,distance,7,linear,0.25,2,56,True,16,0.9576
minkowski,33,ordinal,agglomerator,none,selectp,minmax,distance,7,linear,0.25,2,56,True,23,0.9507000000000001
minkowski,33,ordinal,agglomerator,none,selectp,minmax,distance,7,linear,0.25,2,56,True,32,0.9469
minkowski,33,ordinal,agglomerator,none,selectp,minmax,distance,7,linear,0.25,2,56,True,45,0.9369999999999999
minkowski,33,ordinal,agglomerator,none,selectp,minmax,distance,7,linear,0.25,2,56,True,64,0.9017
minkowski,33,ordinal,agglomerator,none,selectp,minmax,distance,7,linear,0.25,2,56,True,91,0.8472
minkowski,33,ordinal,agglomerator,none,selectp,minmax,distance,7,linear,0.25,2,56,True,128,0.7685
minkowski,33,ordinal,agglomerator,none,selectp,minmax,distance,7,linear,0.25,2,56,True,181,0.6992999999999999
minkowski,33,ordinal,agglomerator,none,selectp,minmax,distance,7,linear,0.25,2,56,True,256,0.6506000000000001
minkowski,33,ordinal,agglomerator,none,selectp,minmax,distance,7,linear,0.25,2,56,True,362,0.5979
minkowski,33,ordinal,agglomerator,none,selectp,minmax,distance,7,linear,0.25,2,56,True,512,0.5462
minkowski,33,ordinal,agglomerator,none,selectp,minmax,distance,7,linear,0.25,2,56,True,724,0.48529999999999995
minkowski,33,ordinal,agglomerator,none,selectp,minmax,distance,7,linear,0.25,2,56,True,1024,0.43929999999999997
minkowski,33,ordinal,agglomerator,none,selectp,minmax,distance,7,linear,0.25,2,56,True,1448,0.3832
minkowski,33,ordinal,agglomerator,none,selectp,minmax,distance,7,linear,0.25,2,56,True,2048,0.3324
minkowski,33,ordinal,agglomerator,none,selectp,minmax,distance,7,linear,0.25,2,56,True,2896,0.2782
minkowski,33,ordinal,agglomerator,none,selectp,minmax,distance,7,linear,0.25,2,56,True,4096,0.23100000000000004
minkowski,33,ordinal,agglomerator,none,selectp,minmax,distance,7,linear,0.25,2,56,True,5793,0.1871
minkowski,33,ordinal,agglomerator,none,selectp,minmax,distance,7,linear,0.25,2,56,True,8192,0.147
minkowski,33,ordinal,agglomerator,none,selectp,minmax,distance,7,linear,0.25,2,56,True,11585,0.11330000000000004
minkowski,33,ordinal,agglomerator,none,selectp,minmax,distance,7,linear,0.25,2,56,True,16000,0.08979999999999999
minkowski,34,onehot,none,none,selectp,none,uniform,6,linear,0.25,2,26,True,16,0.9617000000000001
minkowski,34,onehot,none,none,selectp,none,uniform,6,linear,0.25,2,26,True,23,0.9613999999999999
minkowski,34,onehot,none,none,selectp,none,uniform,6,linear,0.25,2,26,True,32,0.9614
minkowski,34,onehot,none,none,selectp,none,uniform,6,linear,0.25,2,26,True,45,0.9559
minkowski,34,onehot,none,none,selectp,none,uniform,6,linear,0.25,2,26,True,64,0.9379000000000002
minkowski,34,onehot,none,none,selectp,none,uniform,6,linear,0.25,2,26,True,91,0.9114999999999999
minkowski,34,onehot,none,none,selectp,none,uniform,6,linear,0.25,2,26,True,128,0.8620000000000001
minkowski,34,onehot,none,none,selectp,none,uniform,6,linear,0.25,2,26,True,181,0.8036
minkowski,34,onehot,none,none,selectp,none,uniform,6,linear,0.25,2,26,True,256,0.7542
minkowski,34,onehot,none,none,selectp,none,uniform,6,linear,0.25,2,26,True,362,0.7085999999999999
minkowski,34,onehot,none,none,selectp,none,uniform,6,linear,0.25,2,26,True,512,0.6608
minkowski,34,onehot,none,none,selectp,none,uniform,6,linear,0.25,2,26,True,724,0.6062
minkowski,34,onehot,none,none,selectp,none,uniform,6,linear,0.25,2,26,True,1024,0.5540999999999999
minkowski,34,onehot,none,none,selectp,none,uniform,6,linear,0.25,2,26,True,1448,0.4889
minkowski,34,onehot,none,none,selectp,none,uniform,6,linear,0.25,2,26,True,2048,0.4302
minkowski,34,onehot,none,none,selectp,none,uniform,6,linear,0.25,2,26,True,2896,0.36
minkowski,34,onehot,none,none,selectp,none,uniform,6,linear,0.25,2,26,True,4096,0.30399999999999994
minkowski,34,onehot,none,none,selectp,none,uniform,6,linear,0.25,2,26,True,5793,0.248
minkowski,34,onehot,none,none,selectp,none,uniform,6,linear,0.25,2,26,True,8192,0.19030000000000002
minkowski,34,onehot,none,none,selectp,none,uniform,6,linear,0.25,2,26,True,11585,0.1442
minkowski,34,onehot,none,none,selectp,none,uniform,6,linear,0.25,2,26,True,16000,0.11060000000000003
minkowski,34,ordinal,none,poly,selectp,none,distance,7,linear,0.25,2,91,True,16,0.9576
minkowski,34,ordinal,none,poly,selectp,none,distance,7,linear,0.25,2,91,True,23,0.9507000000000001
minkowski,34,ordinal,none,poly,selectp,none,distance,7,linear,0.25,2,91,True,32,0.9469
minkowski,34,ordinal,none,poly,selectp,none,distance,7,linear,0.25,2,91,True,45,0.9378
minkowski,34,ordinal,none,poly,selectp,none,distance,7,linear,0.25,2,91,True,64,0.9022
minkowski,34,ordinal,none,poly,selectp,none,distance,7,linear,0.25,2,91,True,91,0.8488
minkowski,34,ordinal,none,poly,selectp,none,distance,7,linear,0.25,2,91,True,128,0.7706
minkowski,34,ordinal,none,poly,selectp,none,distance,7,linear,0.25,2,91,True,181,0.6999000000000001
minkowski,34,ordinal,none,poly,selectp,none,distance,7,linear,0.25,2,91,True,256,0.654
minkowski,34,ordinal,none,poly,selectp,none,distance,7,linear,0.25,2,91,True,362,0.599
minkowski,34,ordinal,none,poly,selectp,none,distance,7,linear,0.25,2,91,True,512,0.5455
minkowski,34,ordinal,none,poly,selectp,none,distance,7,linear,0.25,2,91,True,724,0.4857
minkowski,34,ordinal,none,poly,selectp,none,distance,7,linear,0.25,2,91,True,1024,0.4412
minkowski,34,ordinal,none,poly,selectp,none,distance,7,linear,0.25,2,91,True,1448,0.38520000000000004
minkowski,34,ordinal,none,poly,selectp,none,distance,7,linear,0.25,2,91,True,2048,0.33499999999999996
minkowski,34,ordinal,none,poly,selectp,none,distance,7,linear,0.25,2,91,True,2896,0.2799
minkowski,34,ordinal,none,poly,selectp,none,distance,7,linear,0.25,2,91,True,4096,0.23360000000000003
minkowski,34,ordinal,none,poly,selectp,none,distance,7,linear,0.25,2,91,True,5793,0.1893
minkowski,34,ordinal,none,poly,selectp,none,distance,7,linear,0.25,2,91,True,8192,0.14759999999999998
minkowski,34,ordinal,none,poly,selectp,none,distance,7,linear,0.25,2,91,True,11585,0.11580000000000001
minkowski,34,ordinal,none,poly,selectp,none,distance,7,linear,0.25,2,91,True,16000,0.09080000000000002
minkowski,36,onehot,agglomerator,poly,selectp,std,distance,9,linear,0.25,2,97,True,16,0.9583
minkowski,36,onehot,agglomerator,poly,selectp,std,distance,9,linear,0.25,2,97,True,23,0.951
minkowski,36,onehot,agglomerator,poly,selectp,std,distance,9,linear,0.25,2,97,True,32,0.9464
minkowski,36,onehot,agglomerator,poly,selectp,std,distance,9,linear,0.25,2,97,True,45,0.9402000000000001
minkowski,36,onehot,agglomerator,poly,selectp,std,distance,9,linear,0.25,2,97,True,64,0.9038
minkowski,36,onehot,agglomerator,poly,selectp,std,distance,9,linear,0.25,2,97,True,91,0.8506
minkowski,36,onehot,agglomerator,poly,selectp,std,distance,9,linear,0.25,2,97,True,128,0.7759
minkowski,36,onehot,agglomerator,poly,selectp,std,distance,9,linear,0.25,2,97,True,181,0.7057
minkowski,36,onehot,agglomerator,poly,selectp,std,distance,9,linear,0.25,2,97,True,256,0.6563000000000001
minkowski,36,onehot,agglomerator,poly,selectp,std,distance,9,linear,0.25,2,97,True,362,0.6030999999999999
minkowski,36,onehot,agglomerator,poly,selectp,std,distance,9,linear,0.25,2,97,True,512,0.5521999999999999
minkowski,36,onehot,agglomerator,poly,selectp,std,distance,9,linear,0.25,2,97,True,724,0.4896
minkowski,36,onehot,agglomerator,poly,selectp,std,distance,9,linear,0.25,2,97,True,1024,0.44610000000000005
minkowski,36,onehot,agglomerator,poly,selectp,std,distance,9,linear,0.25,2,97,True,1448,0.3898
minkowski,36,onehot,agglomerator,poly,selectp,std,distance,9,linear,0.25,2,97,True,2048,0.3399
minkowski,36,onehot,agglomerator,poly,selectp,std,distance,9,linear,0.25,2,97,True,2896,0.2869
minkowski,36,onehot,agglomerator,poly,selectp,std,distance,9,linear,0.25,2,97,True,4096,0.23879999999999998
minkowski,36,onehot,agglomerator,poly,selectp,std,distance,9,linear,0.25,2,97,True,5793,0.193
minkowski,36,onehot,agglomerator,poly,selectp,std,distance,9,linear,0.25,2,97,True,8192,0.15009999999999998
minkowski,36,onehot,agglomerator,poly,selectp,std,distance,9,linear,0.25,2,97,True,11585,0.11790000000000003
minkowski,36,onehot,agglomerator,poly,selectp,std,distance,9,linear,0.25,2,97,True,16000,0.0935
minkowski,36,onehot,lda,none,none,minmax,uniform,2,linear,0.25,2,25,True,16,0.9617000000000001
minkowski,36,onehot,lda,none,none,minmax,uniform,2,linear,0.25,2,25,True,23,0.9613999999999999
minkowski,36,onehot,lda,none,none,minmax,uniform,2,linear,0.25,2,25,True,32,0.9614
minkowski,36,onehot,lda,none,none,minmax,uniform,2,linear,0.25,2,25,True,45,0.9553
minkowski,36,onehot,lda,none,none,minmax,uniform,2,linear,0.25,2,25,True,64,0.9351
minkowski,36,onehot,lda,none,none,minmax,uniform,2,linear,0.25,2,25,True,91,0.9048
minkowski,36,onehot,lda,none,none,minmax,uniform,2,linear,0.25,2,25,True,128,0.8511
minkowski,36,onehot,lda,none,none,minmax,uniform,2,linear,0.25,2,25,True,181,0.7803000000000001
minkowski,36,onehot,lda,none,none,minmax,uniform,2,linear,0.25,2,25,True,256,0.7243
minkowski,36,onehot,lda,none,none,minmax,uniform,2,linear,0.25,2,25,True,362,0.6719
minkowski,36,onehot,lda,none,none,minmax,uniform,2,linear,0.25,2,25,True,512,0.6153000000000001
minkowski,36,onehot,lda,none,none,minmax,uniform,2,linear,0.25,2,25,True,724,0.5521999999999999
minkowski,36,onehot,lda,none,none,minmax,uniform,2,linear,0.25,2,25,True,1024,0.5
minkowski,36,onehot,lda,none,none,minmax,uniform,2,linear,0.25,2,25,True,1448,0.43290000000000006
minkowski,36,onehot,lda,none,none,minmax,uniform,2,linear,0.25,2,25,True,2048,0.37279999999999996
minkowski,36,onehot,lda,none,none,minmax,uniform,2,linear,0.25,2,25,True,2896,0.3153
minkowski,36,onehot,lda,none,none,minmax,uniform,2,linear,0.25,2,25,True,4096,0.2582
minkowski,36,onehot,lda,none,none,minmax,uniform,2,linear,0.25,2,25,True,5793,0.21230000000000002
minkowski,36,onehot,lda,none,none,minmax,uniform,2,linear,0.25,2,25,True,8192,0.15999999999999998
minkowski,36,onehot,lda,none,none,minmax,uniform,2,linear,0.25,2,25,True,11585,0.12350000000000001
minkowski,36,onehot,lda,none,none,minmax,uniform,2,linear,0.25,2,25,True,16000,0.09049999999999998
minkowski,36,ordinal,ka_rbf,none,none,none,distance,6,linear,0.25,2,25,True,16,0.9577
minkowski,36,ordinal,ka_rbf,none,none,none,distance,6,linear,0.25,2,25,True,23,0.9505000000000001
minkowski,36,ordinal,ka_rbf,none,none,none,distance,6,linear,0.25,2,25,True,32,0.9466999999999999
minkowski,36,ordinal,ka_rbf,none,none,none,distance,6,linear,0.25,2,25,True,45,0.9396000000000001
minkowski,36,ordinal,ka_rbf,none,none,none,distance,6,linear,0.25,2,25,True,64,0.9025000000000001
minkowski,36,ordinal,ka_rbf,none,none,none,distance,6,linear,0.25,2,25,True,91,0.8516999999999999
minkowski,36,ordinal,ka_rbf,none,none,none,distance,6,linear,0.25,2,25,True,128,0.7733999999999999
minkowski,36,ordinal,ka_rbf,none,none,none,distance,6,linear,0.25,2,25,True,181,0.7016
minkowski,36,ordinal,ka_rbf,none,none,none,distance,6,linear,0.25,2,25,True,256,0.6542
minkowski,36,ordinal,ka_rbf,none,none,none,distance,6,linear,0.25,2,25,True,362,0.5996
minkowski,36,ordinal,ka_rbf,none,none,none,distance,6,linear,0.25,2,25,True,512,0.5488999999999999
minkowski,36,ordinal,ka_rbf,none,none,none,distance,6,linear,0.25,2,25,True,724,0.48840000000000006
minkowski,36,ordinal,ka_rbf,none,none,none,distance,6,linear,0.25,2,25,True,1024,0.44370000000000004
minkowski,36,ordinal,ka_rbf,none,none,none,distance,6,linear,0.25,2,25,True,1448,0.38789999999999997
minkowski,36,ordinal,ka_rbf,none,none,none,distance,6,linear,0.25,2,25,True,2048,0.3383
minkowski,36,ordinal,ka_rbf,none,none,none,distance,6,linear,0.25,2,25,True,2896,0.2862
minkowski,36,ordinal,ka_rbf,none,none,none,distance,6,linear,0.25,2,25,True,4096,0.2383
minkowski,36,ordinal,ka_rbf,none,none,none,distance,6,linear,0.25,2,25,True,5793,0.1924
minkowski,36,ordinal,ka_rbf,none,none,none,distance,6,linear,0.25,2,25,True,8192,0.1488
minkowski,36,ordinal,ka_rbf,none,none,none,distance,6,linear,0.25,2,25,True,11585,0.11740000000000003
minkowski,36,ordinal,ka_rbf,none,none,none,distance,6,linear,0.25,2,25,True,16000,0.09349999999999999
minkowski,37,ordinal,lda,none,none,minmax,uniform,1,linear,0.25,2,25,True,16,0.9617000000000001
minkowski,37,ordinal,lda,none,none,minmax,uniform,1,linear,0.25,2,25,True,23,0.9613999999999999
minkowski,37,ordinal,lda,none,none,minmax,uniform,1,linear,0.25,2,25,True,32,0.9614
minkowski,37,ordinal,lda,none,none,minmax,uniform,1,linear,0.25,2,25,True,45,0.9547000000000001
minkowski,37,ordinal,lda,none,none,minmax,uniform,1,linear,0.25,2,25,True,64,0.9372
minkowski,37,ordinal,lda,none,none,minmax,uniform,1,linear,0.25,2,25,True,91,0.9055
minkowski,37,ordinal,lda,none,none,minmax,uniform,1,linear,0.25,2,25,True,128,0.8469000000000001
minkowski,37,ordinal,lda,none,none,minmax,uniform,1,linear,0.25,2,25,True,181,0.7784
minkowski,37,ordinal,lda,none,none,minmax,uniform,1,linear,0.25,2,25,True,256,0.7230000000000001
minkowski,37,ordinal,lda,none,none,minmax,uniform,1,linear,0.25,2,25,True,362,0.6486000000000001
minkowski,37,ordinal,lda,none,none,minmax,uniform,1,linear,0.25,2,25,True,512,0.5847999999999999
minkowski,37,ordinal,lda,none,none,minmax,uniform,1,linear,0.25,2,25,True,724,0.5138
minkowski,37,ordinal,lda,none,none,minmax,uniform,1,linear,0.25,2,25,True,1024,0.46230000000000004
minkowski,37,ordinal,lda,none,none,minmax,uniform,1,linear,0.25,2,25,True,1448,0.3903
minkowski,37,ordinal,lda,none,none,minmax,uniform,1,linear,0.25,2,25,True,2048,0.33290000000000003
minkowski,37,ordinal,lda,none,none,minmax,uniform,1,linear,0.25,2,25,True,2896,0.2827
minkowski,37,ordinal,lda,none,none,minmax,uniform,1,linear,0.25,2,25,True,4096,0.2332
minkowski,37,ordinal,lda,none,none,minmax,uniform,1,linear,0.25,2,25,True,5793,0.18420000000000003
minkowski,37,ordinal,lda,none,none,minmax,uniform,1,linear,0.25,2,25,True,8192,0.1451
minkowski,37,ordinal,lda,none,none,minmax,uniform,1,linear,0.25,2,25,True,11585,0.11280000000000001
minkowski,37,ordinal,lda,none,none,minmax,uniform,1,linear,0.25,2,25,True,16000,0.08349999999999999
minkowski,40,onehot,none,poly,none,none,distance,6,linear,0.25,2,25,True,16,0.9577
minkowski,40,onehot,none,poly,none,none,distance,6,linear,0.25,2,25,True,23,0.9505000000000001
minkowski,40,onehot,none,poly,none,none,distance,6,linear,0.25,2,25,True,32,0.9466999999999999
minkowski,40,onehot,none,poly,none,none,distance,6,linear,0.25,2,25,True,45,0.9408999999999998
minkowski,40,onehot,none,poly,none,none,distance,6,linear,0.25,2,25,True,64,0.9077
minkowski,40,onehot,none,poly,none,none,distance,6,linear,0.25,2,25,True,91,0.8565999999999999
minkowski,40,onehot,none,poly,none,none,distance,6,linear,0.25,2,25,True,128,0.7807999999999999
minkowski,40,onehot,none,poly,none,none,distance,6,linear,0.25,2,25,True,181,0.7088
minkowski,40,onehot,none,poly,none,none,distance,6,linear,0.25,2,25,True,256,0.6606
minkowski,40,onehot,none,poly,none,none,distance,6,linear,0.25,2,25,True,362,0.6061
minkowski,40,onehot,none,poly,none,none,distance,6,linear,0.25,2,25,True,512,0.5522
minkowski,40,onehot,none,poly,none,none,distance,6,linear,0.25,2,25,True,724,0.4969
minkowski,40,onehot,none,poly,none,none,distance,6,linear,0.25,2,25,True,1024,0.4507
minkowski,40,onehot,none,poly,none,none,distance,6,linear,0.25,2,25,True,1448,0.39519999999999994
minkowski,40,onehot,none,poly,none,none,distance,6,linear,0.25,2,25,True,2048,0.347
minkowski,40,onehot,none,poly,none,none,distance,6,linear,0.25,2,25,True,2896,0.29239999999999994
minkowski,40,onehot,none,poly,none,none,distance,6,linear,0.25,2,25,True,4096,0.2505
minkowski,40,onehot,none,poly,none,none,distance,6,linear,0.25,2,25,True,5793,0.19969999999999996
minkowski,40,onehot,none,poly,none,none,distance,6,linear,0.25,2,25,True,8192,0.1587
minkowski,40,onehot,none,poly,none,none,distance,6,linear,0.25,2,25,True,11585,0.1246
minkowski,40,onehot,none,poly,none,none,distance,6,linear,0.25,2,25,True,16000,0.0984
minkowski,40,ordinal,kernel_pca,poly,none,std,distance,3,linear,0.9137185170893,2,25,False,16,0.9568
minkowski,40,ordinal,kernel_pca,poly,none,std,distance,3,linear,0.9137185170893,2,25,False,23,0.9498
minkowski,40,ordinal,kernel_pca,poly,none,std,distance,3,linear,0.9137185170893,2,25,False,32,0.9487
minkowski,40,ordinal,kernel_pca,poly,none,std,distance,3,linear,0.9137185170893,2,25,False,45,0.9387000000000001
minkowski,40,ordinal,kernel_pca,poly,none,std,distance,3,linear,0.9137185170893,2,25,False,64,0.9061
minkowski,40,ordinal,kernel_pca,poly,none,std,distance,3,linear,0.9137185170893,2,25,False,91,0.8519
minkowski,40,ordinal,kernel_pca,poly,none,std,distance,3,linear,0.9137185170893,2,25,False,128,0.7668999999999999
minkowski,40,ordinal,kernel_pca,poly,none,std,distance,3,linear,0.9137185170893,2,25,False,181,0.6919000000000001
minkowski,40,ordinal,kernel_pca,poly,none,std,distance,3,linear,0.9137185170893,2,25,False,256,0.6413
minkowski,40,ordinal,kernel_pca,poly,none,std,distance,3,linear,0.9137185170893,2,25,False,362,0.5775
minkowski,40,ordinal,kernel_pca,poly,none,std,distance,3,linear,0.9137185170893,2,25,False,512,0.5277000000000001
minkowski,40,ordinal,kernel_pca,poly,none,std,distance,3,linear,0.9137185170893,2,25,False,724,0.4671
minkowski,40,ordinal,kernel_pca,poly,none,std,distance,3,linear,0.9137185170893,2,25,False,1024,0.425
minkowski,40,ordinal,kernel_pca,poly,none,std,distance,3,linear,0.9137185170893,2,25,False,1448,0.36850000000000005
minkowski,40,ordinal,kernel_pca,poly,none,std,distance,3,linear,0.9137185170893,2,25,False,2048,0.31989999999999996
minkowski,40,ordinal,kernel_pca,poly,none,std,distance,3,linear,0.9137185170893,2,25,False,2896,0.2699
minkowski,40,ordinal,kernel_pca,poly,none,std,distance,3,linear,0.9137185170893,2,25,False,4096,0.22820000000000001
minkowski,40,ordinal,kernel_pca,poly,none,std,distance,3,linear,0.9137185170893,2,25,False,5793,0.1825
minkowski,40,ordinal,kernel_pca,poly,none,std,distance,3,linear,0.9137185170893,2,25,False,8192,0.14379999999999998
minkowski,40,ordinal,kernel_pca,poly,none,std,distance,3,linear,0.9137185170893,2,25,False,11585,0.11380000000000001
minkowski,40,ordinal,kernel_pca,poly,none,std,distance,3,linear,0.9137185170893,2,25,False,16000,0.08809999999999998
minkowski,41,onehot,ka_rbf,poly,selectp,std,distance,6,linear,0.25,2,78,False,16,0.9577
minkowski,41,onehot,ka_rbf,poly,selectp,std,distance,6,linear,0.25,2,78,False,23,0.9505000000000001
minkowski,41,onehot,ka_rbf,poly,selectp,std,distance,6,linear,0.25,2,78,False,32,0.9466999999999999
minkowski,41,onehot,ka_rbf,poly,selectp,std,distance,6,linear,0.25,2,78,False,45,0.9409000000000001
minkowski,41,onehot,ka_rbf,poly,selectp,std,distance,6,linear,0.25,2,78,False,64,0.9083
minkowski,41,onehot,ka_rbf,poly,selectp,std,distance,6,linear,0.25,2,78,False,91,0.8583000000000001
minkowski,41,onehot,ka_rbf,poly,selectp,std,distance,6,linear,0.25,2,78,False,128,0.7813
minkowski,41,onehot,ka_rbf,poly,selectp,std,distance,6,linear,0.25,2,78,False,181,0.7123999999999999
minkowski,41,onehot,ka_rbf,poly,selectp,std,distance,6,linear,0.25,2,78,False,256,0.662
minkowski,41,onehot,ka_rbf,poly,selectp,std,distance,6,linear,0.25,2,78,False,362,0.6085
minkowski,41,onehot,ka_rbf,poly,selectp,std,distance,6,linear,0.25,2,78,False,512,0.5534
minkowski,41,onehot,ka_rbf,poly,selectp,std,distance,6,linear,0.25,2,78,False,724,0.4989
minkowski,41,onehot,ka_rbf,poly,selectp,std,distance,6,linear,0.25,2,78,False,1024,0.45309999999999995
minkowski,41,onehot,ka_rbf,poly,selectp,std,distance,6,linear,0.25,2,78,False,1448,0.39749999999999996
minkowski,41,onehot,ka_rbf,poly,selectp,std,distance,6,linear,0.25,2,78,False,2048,0.3468
minkowski,41,onehot,ka_rbf,poly,selectp,std,distance,6,linear,0.25,2,78,False,2896,0.2956
minkowski,41,onehot,ka_rbf,poly,selectp,std,distance,6,linear,0.25,2,78,False,4096,0.2519
minkowski,41,onehot,ka_rbf,poly,selectp,std,distance,6,linear,0.25,2,78,False,5793,0.2016
minkowski,41,onehot,ka_rbf,poly,selectp,std,distance,6,linear,0.25,2,78,False,8192,0.1605
minkowski,41,onehot,ka_rbf,poly,selectp,std,distance,6,linear,0.25,2,78,False,11585,0.1255
minkowski,41,onehot,ka_rbf,poly,selectp,std,distance,6,linear,0.25,2,78,False,16000,0.09930000000000001
minkowski,43,ordinal,fastica,poly,none,minmax,uniform,2,linear,0.25,2,25,True,16,0.9617000000000001
minkowski,43,ordinal,fastica,poly,none,minmax,uniform,2,linear,0.25,2,25,True,23,0.9613999999999999
minkowski,43,ordinal,fastica,poly,none,minmax,uniform,2,linear,0.25,2,25,True,32,0.9614
minkowski,43,ordinal,fastica,poly,none,minmax,uniform,2,linear,0.25,2,25,True,45,0.961
minkowski,43,ordinal,fastica,poly,none,minmax,uniform,2,linear,0.25,2,25,True,64,0.9402000000000001
minkowski,43,ordinal,fastica,poly,none,minmax,uniform,2,linear,0.25,2,25,True,91,0.9139000000000002
minkowski,43,ordinal,fastica,poly,none,minmax,uniform,2,linear,0.25,2,25,True,128,0.8684
minkowski,43,ordinal,fastica,poly,none,minmax,uniform,2,linear,0.25,2,25,True,181,0.7973999999999999
minkowski,43,ordinal,fastica,poly,none,minmax,uniform,2,linear,0.25,2,25,True,256,0.7459
minkowski,43,ordinal,fastica,poly,none,minmax,uniform,2,linear,0.25,2,25,True,362,0.6829000000000001
minkowski,43,ordinal,fastica,poly,none,minmax,uniform,2,linear,0.25,2,25,True,512,0.6300000000000001
minkowski,43,ordinal,fastica,poly,none,minmax,uniform,2,linear,0.25,2,25,True,724,0.5702
minkowski,43,ordinal,fastica,poly,none,minmax,uniform,2,linear,0.25,2,25,True,1024,0.5167999999999999
minkowski,43,ordinal,fastica,poly,none,minmax,uniform,2,linear,0.25,2,25,True,1448,0.45020000000000004
minkowski,43,ordinal,fastica,poly,none,minmax,uniform,2,linear,0.25,2,25,True,2048,0.3903
minkowski,43,ordinal,fastica,poly,none,minmax,uniform,2,linear,0.25,2,25,True,2896,0.3366
minkowski,43,ordinal,fastica,poly,none,minmax,uniform,2,linear,0.25,2,25,True,4096,0.2812
minkowski,43,ordinal,fastica,poly,none,minmax,uniform,2,linear,0.25,2,25,True,5793,0.22590000000000005
minkowski,43,ordinal,fastica,poly,none,minmax,uniform,2,linear,0.25,2,25,True,8192,0.1754
minkowski,43,ordinal,fastica,poly,none,minmax,uniform,2,linear,0.25,2,25,True,11585,0.1386
minkowski,43,ordinal,fastica,poly,none,minmax,uniform,2,linear,0.25,2,25,True,16000,0.09910000000000001
minkowski,43,ordinal,kernel_pca,poly,none,std,distance,8,rbf,0.470074272141,2,25,False,16,0.9579000000000001
minkowski,43,ordinal,kernel_pca,poly,none,std,distance,8,rbf,0.470074272141,2,25,False,23,0.9509000000000001
minkowski,43,ordinal,kernel_pca,poly,none,std,distance,8,rbf,0.470074272141,2,25,False,32,0.9464
minkowski,43,ordinal,kernel_pca,poly,none,std,distance,8,rbf,0.470074272141,2,25,False,45,0.9407
minkowski,43,ordinal,kernel_pca,poly,none,std,distance,8,rbf,0.470074272141,2,25,False,64,0.9110000000000001
minkowski,43,ordinal,kernel_pca,poly,none,std,distance,8,rbf,0.470074272141,2,25,False,91,0.859
minkowski,43,ordinal,kernel_pca,poly,none,std,distance,8,rbf,0.470074272141,2,25,False,128,0.7856
minkowski,43,ordinal,kernel_pca,poly,none,std,distance,8,rbf,0.470074272141,2,25,False,181,0.7162000000000001
minkowski,43,ordinal,kernel_pca,poly,none,std,distance,8,rbf,0.470074272141,2,25,False,256,0.6674
minkowski,43,ordinal,kernel_pca,poly,none,std,distance,8,rbf,0.470074272141,2,25,False,362,0.6115
minkowski,43,ordinal,kernel_pca,poly,none,std,distance,8,rbf,0.470074272141,2,25,False,512,0.5597000000000001
minkowski,43,ordinal,kernel_pca,poly,none,std,distance,8,rbf,0.470074272141,2,25,False,724,0.5039000000000001
minkowski,43,ordinal,kernel_pca,poly,none,std,distance,8,rbf,0.470074272141,2,25,False,1024,0.45759999999999995
minkowski,43,ordinal,kernel_pca,poly,none,std,distance,8,rbf,0.470074272141,2,25,False,1448,0.40409999999999996
minkowski,43,ordinal,kernel_pca,poly,none,std,distance,8,rbf,0.470074272141,2,25,False,2048,0.35000000000000003
minkowski,43,ordinal,kernel_pca,poly,none,std,distance,8,rbf,0.470074272141,2,25,False,2896,0.29989999999999994
minkowski,43,ordinal,kernel_pca,poly,none,std,distance,8,rbf,0.470074272141,2,25,False,4096,0.2567
minkowski,43,ordinal,kernel_pca,poly,none,std,distance,8,rbf,0.470074272141,2,25,False,5793,0.2084
minkowski,43,ordinal,kernel_pca,poly,none,std,distance,8,rbf,0.470074272141,2,25,False,8192,0.1662
minkowski,43,ordinal,kernel_pca,poly,none,std,distance,8,rbf,0.470074272141,2,25,False,11585,0.1285
minkowski,43,ordinal,kernel_pca,poly,none,std,distance,8,rbf,0.470074272141,2,25,False,16000,0.10230000000000002
minkowski,44,onehot,agglomerator,none,selectp,std,uniform,6,linear,0.25,2,29,False,16,0.9617000000000001
minkowski,44,onehot,agglomerator,none,selectp,std,uniform,6,linear,0.25,2,29,False,23,0.9613999999999999
minkowski,44,onehot,agglomerator,none,selectp,std,uniform,6,linear,0.25,2,29,False,32,0.9614
minkowski,44,onehot,agglomerator,none,selectp,std,uniform,6,linear,0.25,2,29,False,45,0.9619
minkowski,44,onehot,agglomerator,none,selectp,std,uniform,6,linear,0.25,2,29,False,64,0.9455
minkowski,44,onehot,agglomerator,none,selectp,std,uniform,6,linear,0.25,2,29,False,91,0.9184000000000001
minkowski,44,onehot,agglomerator,none,selectp,std,uniform,6,linear,0.25,2,29,False,128,0.8793000000000001
minkowski,44,onehot,agglomerator,none,selectp,std,uniform,6,linear,0.25,2,29,False,181,0.8215
